entry_id,repetition,line_id,abstraction_similarity,surface_similarity
E032,1,L001,0.40238176,0.28878467
E032,1,L002,0.33150781,0.33861166
E032,1,L003,0.27124318,0.24112963
E032,1,L004,0.47371668,0.22827226
E032,1,L005,0.4621109,0.26560218
E032,1,L006,0.32633355,0.26837847
E032,1,L007,0.43022721,0.17759655
E032,1,L008,0.47841119,0.3520426
E032,1,L011,0.38067752,0.26822442
E032,1,L012,0.37795036,0.21730045
E032,1,L013,0.18694057,0.15362034
E032,1,L014,0.32388009,0.30159851
E032,1,L015,0.35014987,0.24521509
E032,1,L016,0.24166993,0.11721803
E032,1,L017,0.19974018,0.21309229
E032,1,L018,0.26426561,0.22422103
E032,1,L021,0.35316656,0.23211112
E032,1,L022,0.25986926,0.18136923
E032,1,L023,0.24454183,0.21349939
E032,1,L024,0.38621789,0.22859372
E032,1,L025,0.25060951,0.2555028
E032,1,L026,0.21164771,0.12475172
E032,1,L027,0.36854943,0.31327981
E032,1,L028,0.25356495,0.22123675
E032,1,L031,0.27863274,0.19921931
E032,1,L032,0.35895049,0.22507415
E032,1,L033,0.19432412,0.1683044
E032,1,L034,0.19140998,0.21014672
E032,1,L035,0.32117714,0.35736945
E032,1,L036,0.33832641,0.18757174
E032,1,L037,0.3748346,0.20867163
E032,1,L038,0.32724739,0.39950029
E032,1,L041,0.40541929,0.19311115
E032,1,L042,0.55860899,0.3735743
E032,1,L043,0.46506966,0.3413126
E032,1,L044,0.25172339,0.19845434
E032,1,L045,0.34193101,0.11249951
E032,1,L046,0.6192819,0.47753114
E032,1,L047,0.45985721,0.24365805
E032,1,L048,0.45113135,0.33457884
E032,1,L051,0.42080767,0.29898215
E032,1,L052,0.31181112,0.1377278
E032,1,L053,0.48792669,0.35054941
E032,1,L054,0.44449817,0.24854103
E032,1,L055,0.29582243,0.27061434
E032,1,L056,0.40993059,0.38982016
E032,1,L057,0.40447407,0.25048892
E032,1,L058,0.38906991,0.21678276
E032,1,L061,0.30412759,0.20905795
E032,1,L062,0.32247288,0.19239084
E032,1,L063,0.40844734,0.16738451
E032,1,L064,0.35656254,0.36008095
E032,1,L065,0.27507301,0.28859317
E032,1,L066,0.43433123,0.26539684
E032,1,L067,0.28541135,0.21132055
E032,1,L068,0.48753867,0.19266914
E032,1,L071,0.42940893,0.40071732
E032,1,L072,0.44108543,0.32581375
E032,1,L073,0.42611397,0.30129903
E032,1,L074,0.23653901,0.24033527
E032,1,L075,0.40221147,0.28211998
E032,1,L076,0.56552844,0.36424934
E032,1,L077,0.37779996,0.32278495
E032,1,L078,0.3005764,0.30047343
E032,1,L081,0.33506666,0.28133649
E032,1,L082,0.27649407,0.14095785
E032,1,L083,0.32499145,0.24780326
E032,1,L084,0.37753698,0.13541064
E032,1,L085,0.29573894,0.2598896
E032,1,L086,0.19092406,0.21946578
E032,1,L087,0.20012481,0.16961264
E032,1,L088,0.38366942,0.30329464
E032,1,L091,0.42924527,0.54313643
E032,1,L092,0.4799921,0.42763091
E032,1,L093,0.32933955,0.35323137
E032,1,L094,0.3331132,0.27650708
E032,1,L095,0.3797051,0.38726402
E032,1,L096,0.38208766,0.36911632
E032,1,L097,0.43521907,0.25265611
E032,1,L098,0.26799022,0.36329761
E032,1,L101,0.39627148,0.27869425
E032,1,L102,0.65801245,0.50309198
E032,1,L103,0.33615622,0.30972138
E032,1,L104,0.26842157,0.19090023
E032,1,L105,0.45531095,0.24185273
E032,1,L106,0.46209553,0.238931
E032,1,L107,0.33095987,0.23818202
E032,1,L108,0.39449473,0.27398999
E032,1,L111,0.31417937,0.27222191
E032,1,L112,0.27782777,0.23375186
E032,1,L113,0.36787958,0.26319611
E032,1,L114,0.39843454,0.28210517
E032,1,L115,0.4781494,0.26114213
E032,1,L116,0.34430178,0.19870361
E032,1,L117,0.34189938,0.2694296
E032,1,L118,0.35955242,0.19224115
E032,2,L001,0.43171884,0.28878467
E032,2,L002,0.35177715,0.33861166
E032,2,L003,0.30401574,0.24112963
E032,2,L004,0.48888283,0.22827226
E032,2,L005,0.46131594,0.26560218
E032,2,L006,0.27652384,0.26837847
E032,2,L007,0.36074376,0.17759655
E032,2,L008,0.52182752,0.3520426
E032,2,L011,0.34105469,0.26822442
E032,2,L012,0.39739652,0.21730045
E032,2,L013,0.16120968,0.15362034
E032,2,L014,0.40098499,0.30159851
E032,2,L015,0.39847054,0.24521509
E032,2,L016,0.19995333,0.11721803
E032,2,L017,0.22708698,0.21309229
E032,2,L018,0.21339915,0.22422103
E032,2,L021,0.33151061,0.23211112
E032,2,L022,0.24126958,0.18136923
E032,2,L023,0.26065542,0.21349939
E032,2,L024,0.33181836,0.22859372
E032,2,L025,0.2577,0.2555028
E032,2,L026,0.19128072,0.12475172
E032,2,L027,0.40828724,0.31327981
E032,2,L028,0.18080267,0.22123675
E032,2,L031,0.32731608,0.19921931
E032,2,L032,0.28807797,0.22507415
E032,2,L033,0.23065325,0.1683044
E032,2,L034,0.21892013,0.21014672
E032,2,L035,0.37489743,0.35736945
E032,2,L036,0.33351474,0.18757174
E032,2,L037,0.38118279,0.20867163
E032,2,L038,0.31817206,0.39950029
E032,2,L041,0.37251748,0.19311115
E032,2,L042,0.5098601,0.3735743
E032,2,L043,0.46793652,0.3413126
E032,2,L044,0.2103017,0.19845434
E032,2,L045,0.30896956,0.11249951
E032,2,L046,0.50911849,0.47753114
E032,2,L047,0.37305318,0.24365805
E032,2,L048,0.40200711,0.33457884
E032,2,L051,0.4167006,0.29898215
E032,2,L052,0.32420585,0.1377278
E032,2,L053,0.44352536,0.35054941
E032,2,L054,0.35298243,0.24854103
E032,2,L055,0.29896188,0.27061434
E032,2,L056,0.3455376,0.38982016
E032,2,L057,0.3335022,0.25048892
E032,2,L058,0.29737224,0.21678276
E032,2,L061,0.31596883,0.20905795
E032,2,L062,0.32751003,0.19239084
E032,2,L063,0.42833255,0.16738451
E032,2,L064,0.35254139,0.36008095
E032,2,L065,0.31533402,0.28859317
E032,2,L066,0.39739845,0.26539684
E032,2,L067,0.27399012,0.21132055
E032,2,L068,0.46888795,0.19266914
E032,2,L071,0.48916429,0.40071732
E032,2,L072,0.37244037,0.32581375
E032,2,L073,0.39205973,0.30129903
E032,2,L074,0.25352459,0.24033527
E032,2,L075,0.37626764,0.28211998
E032,2,L076,0.57147155,0.36424934
E032,2,L077,0.45831308,0.32278495
E032,2,L078,0.34577032,0.30047343
E032,2,L081,0.29021171,0.28133649
E032,2,L082,0.26740304,0.14095785
E032,2,L083,0.39528456,0.24780326
E032,2,L084,0.31799193,0.13541064
E032,2,L085,0.30758734,0.2598896
E032,2,L086,0.23723364,0.21946578
E032,2,L087,0.18524735,0.16961264
E032,2,L088,0.35809573,0.30329464
E032,2,L091,0.57380636,0.54313643
E032,2,L092,0.52031832,0.42763091
E032,2,L093,0.37825944,0.35323137
E032,2,L094,0.37008093,0.27650708
E032,2,L095,0.3368148,0.38726402
E032,2,L096,0.44101005,0.36911632
E032,2,L097,0.43041663,0.25265611
E032,2,L098,0.26063475,0.36329761
E032,2,L101,0.41368728,0.27869425
E032,2,L102,0.69737381,0.50309198
E032,2,L103,0.3910149,0.30972138
E032,2,L104,0.33056554,0.19090023
E032,2,L105,0.49785887,0.24185273
E032,2,L106,0.41406972,0.238931
E032,2,L107,0.40643967,0.23818202
E032,2,L108,0.39787735,0.27398999
E032,2,L111,0.24169528,0.27222191
E032,2,L112,0.24048269,0.23375186
E032,2,L113,0.27887056,0.26319611
E032,2,L114,0.30645239,0.28210517
E032,2,L115,0.44679656,0.26114213
E032,2,L116,0.32054502,0.19870361
E032,2,L117,0.40388537,0.2694296
E032,2,L118,0.33226847,0.19224115
E032,3,L001,0.38425299,0.28878467
E032,3,L002,0.33192128,0.33861166
E032,3,L003,0.27425542,0.24112963
E032,3,L004,0.44604716,0.22827226
E032,3,L005,0.44232998,0.26560218
E032,3,L006,0.25285898,0.26837847
E032,3,L007,0.4178349,0.17759655
E032,3,L008,0.46521342,0.3520426
E032,3,L011,0.30913224,0.26822442
E032,3,L012,0.37071504,0.21730045
E032,3,L013,0.18478108,0.15362034
E032,3,L014,0.33782754,0.30159851
E032,3,L015,0.34760327,0.24521509
E032,3,L016,0.19310268,0.11721803
E032,3,L017,0.21319755,0.21309229
E032,3,L018,0.23911906,0.22422103
E032,3,L021,0.35116434,0.23211112
E032,3,L022,0.24185975,0.18136923
E032,3,L023,0.23420236,0.21349939
E032,3,L024,0.33696309,0.22859372
E032,3,L025,0.2202409,0.2555028
E032,3,L026,0.22683574,0.12475172
E032,3,L027,0.32542819,0.31327981
E032,3,L028,0.15075562,0.22123675
E032,3,L031,0.31884932,0.19921931
E032,3,L032,0.34364955,0.22507415
E032,3,L033,0.1960603,0.1683044
E032,3,L034,0.17632259,0.21014672
E032,3,L035,0.36580383,0.35736945
E032,3,L036,0.3311376,0.18757174
E032,3,L037,0.37125519,0.20867163
E032,3,L038,0.29373037,0.39950029
E032,3,L041,0.34934415,0.19311115
E032,3,L042,0.57420882,0.3735743
E032,3,L043,0.4732308,0.3413126
E032,3,L044,0.21815637,0.19845434
E032,3,L045,0.31849935,0.11249951
E032,3,L046,0.47738935,0.47753114
E032,3,L047,0.36964275,0.24365805
E032,3,L048,0.41112757,0.33457884
E032,3,L051,0.42573757,0.29898215
E032,3,L052,0.38870049,0.1377278
E032,3,L053,0.40507884,0.35054941
E032,3,L054,0.33420473,0.24854103
E032,3,L055,0.30514087,0.27061434
E032,3,L056,0.32004685,0.38982016
E032,3,L057,0.36919755,0.25048892
E032,3,L058,0.29168592,0.21678276
E032,3,L061,0.27042431,0.20905795
E032,3,L062,0.30988759,0.19239084
E032,3,L063,0.42783303,0.16738451
E032,3,L064,0.30932911,0.36008095
E032,3,L065,0.25432055,0.28859317
E032,3,L066,0.46726832,0.26539684
E032,3,L067,0.22643275,0.21132055
E032,3,L068,0.48449503,0.19266914
E032,3,L071,0.47689444,0.40071732
E032,3,L072,0.42662326,0.32581375
E032,3,L073,0.38506528,0.30129903
E032,3,L074,0.26534853,0.24033527
E032,3,L075,0.40837721,0.28211998
E032,3,L076,0.58929623,0.36424934
E032,3,L077,0.36839223,0.32278495
E032,3,L078,0.34986222,0.30047343
E032,3,L081,0.31828756,0.28133649
E032,3,L082,0.276232,0.14095785
E032,3,L083,0.42555765,0.24780326
E032,3,L084,0.33779313,0.13541064
E032,3,L085,0.34444091,0.2598896
E032,3,L086,0.22909216,0.21946578
E032,3,L087,0.19516577,0.16961264
E032,3,L088,0.36604877,0.30329464
E032,3,L091,0.37579344,0.54313643
E032,3,L092,0.52209288,0.42763091
E032,3,L093,0.36289349,0.35323137
E032,3,L094,0.32180504,0.27650708
E032,3,L095,0.34965591,0.38726402
E032,3,L096,0.37087316,0.36911632
E032,3,L097,0.40070669,0.25265611
E032,3,L098,0.20345589,0.36329761
E032,3,L101,0.38430045,0.27869425
E032,3,L102,0.70055548,0.50309198
E032,3,L103,0.33192919,0.30972138
E032,3,L104,0.27867455,0.19090023
E032,3,L105,0.50138411,0.24185273
E032,3,L106,0.41294165,0.238931
E032,3,L107,0.31962635,0.23818202
E032,3,L108,0.42115666,0.27398999
E032,3,L111,0.26804184,0.27222191
E032,3,L112,0.23830217,0.23375186
E032,3,L113,0.26684632,0.26319611
E032,3,L114,0.29442126,0.28210517
E032,3,L115,0.43783121,0.26114213
E032,3,L116,0.30876239,0.19870361
E032,3,L117,0.37391342,0.2694296
E032,3,L118,0.36179627,0.19224115
E033,1,L001,0.34575215,0.25694672
E033,1,L002,0.37346022,0.43073099
E033,1,L003,0.36889403,0.23351125
E033,1,L004,0.44398701,0.20088981
E033,1,L005,0.54972056,0.4087465
E033,1,L006,0.34308035,0.26602446
E033,1,L007,0.38685747,0.28555576
E033,1,L008,0.52975774,0.45291528
E033,1,L011,0.425603,0.31554538
E033,1,L012,0.47385532,0.28445586
E033,1,L013,0.36996873,0.17887564
E033,1,L014,0.43418021,0.33888136
E033,1,L015,0.44344048,0.30315727
E033,1,L016,0.30564135,0.24956257
E033,1,L017,0.37080792,0.19439667
E033,1,L018,0.31090355,0.25361147
E033,1,L021,0.39957515,0.2461689
E033,1,L022,0.36471876,0.27670117
E033,1,L023,0.3642815,0.19299684
E033,1,L024,0.41660817,0.25731928
E033,1,L025,0.4886253,0.42621212
E033,1,L026,0.30122364,0.19636425
E033,1,L027,0.31195798,0.30418008
E033,1,L028,0.40364716,0.27049907
E033,1,L031,0.43928731,0.26645916
E033,1,L032,0.44597097,0.37013309
E033,1,L033,0.373181,0.16005995
E033,1,L034,0.35436544,0.237764
E033,1,L035,0.58995538,0.35108554
E033,1,L036,0.50738383,0.24087453
E033,1,L037,0.46004174,0.19588533
E033,1,L038,0.34765181,0.29240139
E033,1,L041,0.36424393,0.23394417
E033,1,L042,0.36410492,0.33406658
E033,1,L043,0.46571239,0.26932265
E033,1,L044,0.27299747,0.2313507
E033,1,L045,0.42627785,0.17983023
E033,1,L046,0.41888039,0.2556514
E033,1,L047,0.35927169,0.27552711
E033,1,L048,0.47851117,0.31480304
E033,1,L051,0.42018643,0.23996052
E033,1,L052,0.40004067,0.2152099
E033,1,L053,0.35694995,0.39524212
E033,1,L054,0.39014968,0.24395512
E033,1,L055,0.38537058,0.27977422
E033,1,L056,0.30839035,0.25047465
E033,1,L057,0.42312221,0.31960664
E033,1,L058,0.43243758,0.26931698
E033,1,L061,0.30743497,0.27706097
E033,1,L062,0.41276779,0.29589211
E033,1,L063,0.34972195,0.26380704
E033,1,L064,0.36247302,0.3400776
E033,1,L065,0.35469623,0.37840095
E033,1,L066,0.45799523,0.22621466
E033,1,L067,0.28441242,0.20012811
E033,1,L068,0.45716039,0.31959073
E033,1,L071,0.40452528,0.33510664
E033,1,L072,0.39715035,0.21709897
E033,1,L073,0.38559954,0.26281577
E033,1,L074,0.38824669,0.30851294
E033,1,L075,0.38720943,0.29710059
E033,1,L076,0.56777246,0.28364018
E033,1,L077,0.37160596,0.32035849
E033,1,L078,0.48242844,0.39793834
E033,1,L081,0.47679676,0.30842462
E033,1,L082,0.37714345,0.27164553
E033,1,L083,0.32219445,0.21249415
E033,1,L084,0.28068176,0.15594598
E033,1,L085,0.40571894,0.1897404
E033,1,L086,0.20222493,0.22068305
E033,1,L087,0.29131648,0.26697654
E033,1,L088,0.37708698,0.26808484
E033,1,L091,0.43517595,0.37333442
E033,1,L092,0.402064,0.38227427
E033,1,L093,0.31872044,0.23253002
E033,1,L094,0.30636077,0.18881484
E033,1,L095,0.41534045,0.3701855
E033,1,L096,0.32613778,0.37283294
E033,1,L097,0.46682823,0.25436218
E033,1,L098,0.27319956,0.26996525
E033,1,L101,0.50732096,0.33726364
E033,1,L102,0.47420383,0.29334042
E033,1,L103,0.48038484,0.50657407
E033,1,L104,0.27577451,0.20432434
E033,1,L105,0.52278147,0.33824911
E033,1,L106,0.60925775,0.37847858
E033,1,L107,0.42213732,0.30187166
E033,1,L108,0.40987318,0.33630767
E033,1,L111,0.28082454,0.29414261
E033,1,L112,0.28204401,0.27223659
E033,1,L113,0.41129757,0.27271285
E033,1,L114,0.35486911,0.26956109
E033,1,L115,0.43858683,0.1891298
E033,1,L116,0.33490238,0.282487
E033,1,L117,0.31920705,0.20075317
E033,1,L118,0.43551287,0.26159569
E033,2,L001,0.26080233,0.25694672
E033,2,L002,0.25210666,0.43073099
E033,2,L003,0.29850869,0.23351125
E033,2,L004,0.32244566,0.20088981
E033,2,L005,0.31434759,0.4087465
E033,2,L006,0.37674674,0.26602446
E033,2,L007,0.27040208,0.28555576
E033,2,L008,0.35508752,0.45291528
E033,2,L011,0.42850012,0.31554538
E033,2,L012,0.37292067,0.28445586
E033,2,L013,0.40962,0.17887564
E033,2,L014,0.35850697,0.33888136
E033,2,L015,0.27582711,0.30315727
E033,2,L016,0.2993909,0.24956257
E033,2,L017,0.29365427,0.19439667
E033,2,L018,0.26135683,0.25361147
E033,2,L021,0.29767024,0.2461689
E033,2,L022,0.2608408,0.27670117
E033,2,L023,0.27320173,0.19299684
E033,2,L024,0.37169005,0.25731928
E033,2,L025,0.28961904,0.42621212
E033,2,L026,0.21660468,0.19636425
E033,2,L027,0.23846125,0.30418008
E033,2,L028,0.22298668,0.27049907
E033,2,L031,0.27796826,0.26645916
E033,2,L032,0.36251463,0.37013309
E033,2,L033,0.27844972,0.16005995
E033,2,L034,0.31697247,0.237764
E033,2,L035,0.27571519,0.35108554
E033,2,L036,0.25967273,0.24087453
E033,2,L037,0.24973784,0.19588533
E033,2,L038,0.28129227,0.29240139
E033,2,L041,0.31589232,0.23394417
E033,2,L042,0.2804702,0.33406658
E033,2,L043,0.24863499,0.26932265
E033,2,L044,0.20394879,0.2313507
E033,2,L045,0.3729724,0.17983023
E033,2,L046,0.32653906,0.2556514
E033,2,L047,0.36650205,0.27552711
E033,2,L048,0.35001107,0.31480304
E033,2,L051,0.32321731,0.23996052
E033,2,L052,0.34630778,0.2152099
E033,2,L053,0.3360498,0.39524212
E033,2,L054,0.45708846,0.24395512
E033,2,L055,0.49890532,0.27977422
E033,2,L056,0.29579559,0.25047465
E033,2,L057,0.2665432,0.31960664
E033,2,L058,0.40286096,0.26931698
E033,2,L061,0.33209619,0.27706097
E033,2,L062,0.20751628,0.29589211
E033,2,L063,0.22551144,0.26380704
E033,2,L064,0.38372885,0.3400776
E033,2,L065,0.28213185,0.37840095
E033,2,L066,0.25794555,0.22621466
E033,2,L067,0.26246728,0.20012811
E033,2,L068,0.31416472,0.31959073
E033,2,L071,0.2526635,0.33510664
E033,2,L072,0.25289755,0.21709897
E033,2,L073,0.18306825,0.26281577
E033,2,L074,0.22813766,0.30851294
E033,2,L075,0.30711166,0.29710059
E033,2,L076,0.36867734,0.28364018
E033,2,L077,0.24645,0.32035849
E033,2,L078,0.34647933,0.39793834
E033,2,L081,0.3480827,0.30842462
E033,2,L082,0.42878421,0.27164553
E033,2,L083,0.35664335,0.21249415
E033,2,L084,0.27486572,0.15594598
E033,2,L085,0.37485307,0.1897404
E033,2,L086,0.20008537,0.22068305
E033,2,L087,0.26242665,0.26697654
E033,2,L088,0.32950199,0.26808484
E033,2,L091,0.27315066,0.37333442
E033,2,L092,0.31762669,0.38227427
E033,2,L093,0.2210033,0.23253002
E033,2,L094,0.23373609,0.18881484
E033,2,L095,0.43340332,0.3701855
E033,2,L096,0.22273865,0.37283294
E033,2,L097,0.39147349,0.25436218
E033,2,L098,0.25017683,0.26996525
E033,2,L101,0.36685829,0.33726364
E033,2,L102,0.32165536,0.29334042
E033,2,L103,0.28115464,0.50657407
E033,2,L104,0.30977652,0.20432434
E033,2,L105,0.36882682,0.33824911
E033,2,L106,0.52040677,0.37847858
E033,2,L107,0.29850007,0.30187166
E033,2,L108,0.27183431,0.33630767
E033,2,L111,0.22553978,0.29414261
E033,2,L112,0.28900195,0.27223659
E033,2,L113,0.29614976,0.27271285
E033,2,L114,0.30820383,0.26956109
E033,2,L115,0.24962644,0.1891298
E033,2,L116,0.30942775,0.282487
E033,2,L117,0.21635943,0.20075317
E033,2,L118,0.45054067,0.26159569
E033,3,L001,0.31222175,0.25694672
E033,3,L002,0.29870197,0.43073099
E033,3,L003,0.29464847,0.23351125
E033,3,L004,0.31708002,0.20088981
E033,3,L005,0.35504982,0.4087465
E033,3,L006,0.31402524,0.26602446
E033,3,L007,0.27805674,0.28555576
E033,3,L008,0.39810351,0.45291528
E033,3,L011,0.32721551,0.31554538
E033,3,L012,0.38795779,0.28445586
E033,3,L013,0.35984094,0.17887564
E033,3,L014,0.4092208,0.33888136
E033,3,L015,0.37968339,0.30315727
E033,3,L016,0.2821614,0.24956257
E033,3,L017,0.26193163,0.19439667
E033,3,L018,0.28897316,0.25361147
E033,3,L021,0.29302525,0.2461689
E033,3,L022,0.35060898,0.27670117
E033,3,L023,0.22654271,0.19299684
E033,3,L024,0.33864492,0.25731928
E033,3,L025,0.31242706,0.42621212
E033,3,L026,0.25817516,0.19636425
E033,3,L027,0.24980425,0.30418008
E033,3,L028,0.26406653,0.27049907
E033,3,L031,0.32848179,0.26645916
E033,3,L032,0.40633169,0.37013309
E033,3,L033,0.2500566,0.16005995
E033,3,L034,0.27885279,0.237764
E033,3,L035,0.34996847,0.35108554
E033,3,L036,0.30158851,0.24087453
E033,3,L037,0.25596649,0.19588533
E033,3,L038,0.20860633,0.29240139
E033,3,L041,0.36862206,0.23394417
E033,3,L042,0.34612051,0.33406658
E033,3,L043,0.3156889,0.26932265
E033,3,L044,0.18153461,0.2313507
E033,3,L045,0.32618295,0.17983023
E033,3,L046,0.30301043,0.2556514
E033,3,L047,0.30760818,0.27552711
E033,3,L048,0.36284636,0.31480304
E033,3,L051,0.30157367,0.23996052
E033,3,L052,0.43559764,0.2152099
E033,3,L053,0.35182432,0.39524212
E033,3,L054,0.38263684,0.24395512
E033,3,L055,0.38353055,0.27977422
E033,3,L056,0.23781483,0.25047465
E033,3,L057,0.26483591,0.31960664
E033,3,L058,0.37804381,0.26931698
E033,3,L061,0.29473956,0.27706097
E033,3,L062,0.26280549,0.29589211
E033,3,L063,0.29544735,0.26380704
E033,3,L064,0.35139023,0.3400776
E033,3,L065,0.33284134,0.37840095
E033,3,L066,0.27974037,0.22621466
E033,3,L067,0.26049202,0.20012811
E033,3,L068,0.32233073,0.31959073
E033,3,L071,0.28985658,0.33510664
E033,3,L072,0.28253615,0.21709897
E033,3,L073,0.21790228,0.26281577
E033,3,L074,0.28333256,0.30851294
E033,3,L075,0.31555899,0.29710059
E033,3,L076,0.37046497,0.28364018
E033,3,L077,0.31602938,0.32035849
E033,3,L078,0.4254518,0.39793834
E033,3,L081,0.26003584,0.30842462
E033,3,L082,0.40575823,0.27164553
E033,3,L083,0.39853461,0.21249415
E033,3,L084,0.25100156,0.15594598
E033,3,L085,0.39557555,0.1897404
E033,3,L086,0.17583087,0.22068305
E033,3,L087,0.28212296,0.26697654
E033,3,L088,0.34282554,0.26808484
E033,3,L091,0.36299357,0.37333442
E033,3,L092,0.35361178,0.38227427
E033,3,L093,0.26898115,0.23253002
E033,3,L094,0.23531943,0.18881484
E033,3,L095,0.38764886,0.3701855
E033,3,L096,0.23490354,0.37283294
E033,3,L097,0.42848267,0.25436218
E033,3,L098,0.15518091,0.26996525
E033,3,L101,0.43203117,0.33726364
E033,3,L102,0.42185827,0.29334042
E033,3,L103,0.33318857,0.50657407
E033,3,L104,0.35489782,0.20432434
E033,3,L105,0.4513644,0.33824911
E033,3,L106,0.49865828,0.37847858
E033,3,L107,0.40455481,0.30187166
E033,3,L108,0.31502694,0.33630767
E033,3,L111,0.19797365,0.29414261
E033,3,L112,0.30568811,0.27223659
E033,3,L113,0.344979,0.27271285
E033,3,L114,0.31233671,0.26956109
E033,3,L115,0.24763489,0.1891298
E033,3,L116,0.32499625,0.282487
E033,3,L117,0.28772459,0.20075317
E033,3,L118,0.28286539,0.26159569
E034,1,L001,0.23766354,0.19990587
E034,1,L002,0.29024348,0.14700402
E034,1,L003,0.28314817,0.25207494
E034,1,L004,0.3251133,0.15204391
E034,1,L005,0.22235112,0.20724616
E034,1,L006,0.25044917,0.31705585
E034,1,L007,0.30157051,0.22091483
E034,1,L008,0.30264777,0.29692498
E034,1,L011,0.47858038,0.21615707
E034,1,L012,0.3171465,0.22499176
E034,1,L013,0.26505162,0.23468349
E034,1,L014,0.34459787,0.11950031
E034,1,L015,0.4251036,0.23230438
E034,1,L016,0.28945782,0.20412423
E034,1,L017,0.14325117,0.0935003
E034,1,L018,0.33442519,0.20623055
E034,1,L021,0.3819069,0.25418011
E034,1,L022,0.18336202,0.24268416
E034,1,L023,0.28150612,0.19895194
E034,1,L024,0.32854718,0.21495137
E034,1,L025,0.24640644,0.25087276
E034,1,L026,0.16591529,0.16126551
E034,1,L027,0.33908757,0.21599608
E034,1,L028,0.22590581,0.28239043
E034,1,L031,0.19768366,0.16876996
E034,1,L032,0.30982624,0.29275336
E034,1,L033,0.20084529,0.13621152
E034,1,L034,0.28428303,0.35318387
E034,1,L035,0.16212637,0.19878571
E034,1,L036,0.19743786,0.20279633
E034,1,L037,0.1974504,0.14012124
E034,1,L038,0.2215456,0.20407705
E034,1,L041,0.36155184,0.23400114
E034,1,L042,0.31223096,0.32519293
E034,1,L043,0.31256627,0.18286434
E034,1,L044,0.20735811,0.27960788
E034,1,L045,0.17829121,0.19999987
E034,1,L046,0.56218715,0.34859445
E034,1,L047,0.25362013,0.18192189
E034,1,L048,0.36911946,0.3653781
E034,1,L051,0.22974238,0.23737945
E034,1,L052,0.39260565,0.27488936
E034,1,L053,0.30743836,0.26773433
E034,1,L054,0.49452195,0.16884575
E034,1,L055,0.29382758,0.24040913
E034,1,L056,0.2522961,0.26919679
E034,1,L057,0.35194401,0.19254105
E034,1,L058,0.29655895,0.21178467
E034,1,L061,0.2831643,0.17178638
E034,1,L062,0.21507913,0.25649648
E034,1,L063,0.31016978,0.19873321
E034,1,L064,0.27629503,0.23944453
E034,1,L065,0.29094173,0.27701998
E034,1,L066,0.20206656,0.28247675
E034,1,L067,0.34442332,0.25919591
E034,1,L068,0.34108435,0.311226
E034,1,L071,0.33459763,0.28023164
E034,1,L072,0.22773895,0.22336472
E034,1,L073,0.25905042,0.22818325
E034,1,L074,0.30091921,0.19444009
E034,1,L075,0.28867996,0.29607848
E034,1,L076,0.33162421,0.1804473
E034,1,L077,0.30472963,0.19906086
E034,1,L078,0.16881885,0.23582924
E034,1,L081,0.34498522,0.1631211
E034,1,L082,0.18037872,0.35244063
E034,1,L083,0.1876875,0.23063295
E034,1,L084,0.29869557,0.21723351
E034,1,L085,0.24854475,0.17380485
E034,1,L086,0.27528293,0.31106475
E034,1,L087,0.24207658,0.22272101
E034,1,L088,0.4444249,0.38110717
E034,1,L091,0.36548685,0.23462115
E034,1,L092,0.27059426,0.20866752
E034,1,L093,0.26650295,0.26607026
E034,1,L094,0.37480144,0.26498611
E034,1,L095,0.32415885,0.29753804
E034,1,L096,0.28553204,0.23251553
E034,1,L097,0.29227112,0.20897146
E034,1,L098,0.41395212,0.32232692
E034,1,L101,0.32439157,0.25488068
E034,1,L102,0.26281551,0.24430982
E034,1,L103,0.24913575,0.2412283
E034,1,L104,0.19436659,0.22005961
E034,1,L105,0.3265148,0.24694433
E034,1,L106,0.34173304,0.36543407
E034,1,L107,0.25626853,0.13137611
E034,1,L108,0.23748009,0.27094234
E034,1,L111,0.5186759,0.59516477
E034,1,L112,0.23708956,0.19754994
E034,1,L113,0.38543288,0.47027752
E034,1,L114,0.77203126,0.44090032
E034,1,L115,0.26536424,0.20884008
E034,1,L116,0.39969754,0.32395825
E034,1,L117,0.49605001,0.37966494
E034,1,L118,0.29730212,0.21348175
E034,2,L001,0.24483443,0.19990587
E034,2,L002,0.24822483,0.14700402
E034,2,L003,0.27379846,0.25207494
E034,2,L004,0.32655562,0.15204391
E034,2,L005,0.20469163,0.20724616
E034,2,L006,0.24866696,0.31705585
E034,2,L007,0.26234628,0.22091483
E034,2,L008,0.24763237,0.29692498
E034,2,L011,0.42514731,0.21615707
E034,2,L012,0.27782255,0.22499176
E034,2,L013,0.23847053,0.23468349
E034,2,L014,0.33960981,0.11950031
E034,2,L015,0.40023233,0.23230438
E034,2,L016,0.38542244,0.20412423
E034,2,L017,0.11782455,0.0935003
E034,2,L018,0.28403846,0.20623055
E034,2,L021,0.33918294,0.25418011
E034,2,L022,0.26987726,0.24268416
E034,2,L023,0.28340433,0.19895194
E034,2,L024,0.31881297,0.21495137
E034,2,L025,0.24288471,0.25087276
E034,2,L026,0.18168709,0.16126551
E034,2,L027,0.32408088,0.21599608
E034,2,L028,0.15744178,0.28239043
E034,2,L031,0.24148444,0.16876996
E034,2,L032,0.27602157,0.29275336
E034,2,L033,0.19327564,0.13621152
